date,lake,chl_mean,chl_p90,FAI_mean,NDCI_mean,NDVI_mean,NDWI_mean,water_px,is_imputed_row,chl_mean_clip0,coverage,coverage_pct
2025-07-08,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-09,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-10,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,0.0,False,13.552206039428711,,
2025-07-11,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-12,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-13,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-14,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-15,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-16,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-17,amatitlan,8.68490219116211,14.167407989501953,0.00041354430140927434,0.19781097769737244,-0.219376340508461,0.43918466567993164,69006.0,False,8.704708099365234,69006.0,0.5179891757181784
2025-07-18,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-19,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-20,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,0.0,False,13.552206039428711,,
2025-07-21,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-22,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-23,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-24,amatitlan,12.240188598632812,23.48794937133789,0.002057968406006694,0.23511463403701782,-0.1670813411474228,0.40446925163269043,56344.0,False,12.265460014343262,56344.0,0.4229426733423911
2025-07-25,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-26,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-27,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-28,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-29,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-30,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-07-31,amatitlan,13.552206039428711,,0.005049925297498703,0.23511463403701782,-0.08322300016880035,0.3244045078754425,,True,13.552206039428711,,
2025-08-01,amatitlan,6.524148464202881,8.015567779541016,-0.0011311651905998588,0.13979603350162506,-0.17675817012786865,0.38299068808555603,78651.0,False,6.60320520401001,78651.0,0.5903887583602939
2025-02-01,atitlan,2.719383716583252,,-8.758514013607055e-05,-0.021351518109440804,-0.09841208159923553,0.45802995562553406,,True,2.719383716583252,,
2025-02-02,atitlan,2.719383716583252,,-8.758514013607055e-05,-0.021351518109440804,-0.09841208159923553,0.45802995562553406,,True,2.719383716583252,,
2025-02-03,atitlan,2.719383716583252,,-8.758514013607055e-05,-0.021351518109440804,-0.09841208159923553,0.45802995562553406,,True,2.719383716583252,,
2025-02-04,atitlan,2.719383716583252,,-8.758514013607055e-05,-0.021351518109440804,-0.09841208159923553,0.45802995562553406,,True,2.719383716583252,,
2025-02-05,atitlan,2.719383716583252,,-8.758514013607055e-05,-0.021351518109440804,-0.09841208159923553,0.45802995562553406,,True,2.719383716583252,,
2025-02-06,atitlan,2.719383716583252,,-8.758514013607055e-05,-0.021351518109440804,-0.09841208159923553,0.45802995562553406,,True,2.719383716583252,,
2025-02-07,atitlan,6.097909450531006,21.365657806396484,0.0005928876344114542,0.045740339905023575,0.05274766683578491,0.7293395400047302,750286.0,False,28.339067459106445,750286.0,0.7465628908632649
